who_region,iso3,country_name,city,year,version,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov,type_of_stations,reference,web_link,population,population_source,latitude,longitude,who_ms
4_Eur,ESP,Spain,Morasverdes/ESP,2020,V6.0  (2023),NA,NA,2.17,NA,NA,99,Rural,NA,NA,NA,NA,40.5697,-6.2239,1
4_Eur,ESP,Spain,Morasverdes/ESP,2021,V6.0  (2023),20.207,NA,1.963,86,NA,99,Rural,NA,NA,NA,NA,40.5697,-6.2239,1
4_Eur,ROU,Romania,Moravia/ROU,2013,V4.0 (2018),17.903,NA,NA,59,NA,NA,Suburban,NA,NA,NA,NA,45.2579,21.2671,1
4_Eur,ROU,Romania,Moravia/ROU,2014,V6.0  (2023),21.656,NA,NA,56,NA,NA,Suburban,NA,NA,NA,NA,45.2579,21.2671,1
4_Eur,ROU,Romania,Moravia/ROU,2015,V6.0  (2023),22.009,NA,NA,64,NA,NA,Suburban,NA,NA,NA,NA,45.2579,21.2671,1
4_Eur,ROU,Romania,Moravia/ROU,2017,V6.0  (2023),19.997,NA,NA,72,NA,NA,Suburban,NA,NA,NA,NA,45.2579,21.2671,1
4_Eur,ROU,Romania,Moravia/ROU,2018,V6.0  (2023),26.127,NA,11.943,63,NA,93,Suburban,NA,NA,NA,NA,45.2579,21.2671,1
4_Eur,ROU,Romania,Moravia/ROU,2019,V6.0  (2023),24.286,NA,15.034,52,NA,94,Suburban,NA,NA,NA,NA,45.2579,21.2671,1
4_Eur,ROU,Romania,Moravia/ROU,2021,V6.0  (2023),20.503,NA,12.476,93,NA,94,Suburban,NA,NA,NA,NA,45.2579,21.2671,1
4_Eur,ROU,Romania,Moravia/ROU,2022,V6.0  (2023),31.158,NA,NA,0,NA,NA,Suburban,NA,NA,NA,NA,45.2579,21.2671,1
4_Eur,CZE,Czechia,Moravska Trebova/CZE,2010,V4.0 (2018),28.165,NA,NA,83,NA,NA,NA,NA,NA,11586,manual,49.758121,16.651802,1
4_Eur,CZE,Czechia,Moravska Trebova/CZE,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",25.267,NA,21.765,89,NA,78,Suburban,NA,NA,11586,"manual, manual",49.75811433,16.65180138,1
4_Eur,CZE,Czechia,Moravska Trebova/CZE,2014,V6.0  (2023),25.509,NA,17.35,85,NA,95,Suburban,NA,NA,NA,NA,49.7581,16.6518,1
4_Eur,CZE,Czechia,Moravska Trebova/CZE,2015,"V6.0  (2023), V6.0  (2023)",26.736,22.593,17.798,44,35,46,"Urban, Suburban",NA,NA,NA,NA,49.75855,16.65925,1
4_Eur,CZE,Czechia,Moravska Trebova/CZE,2016,V6.0  (2023),24.93,19.082,17.001,99,97,95,Urban,NA,NA,NA,NA,49.759,16.6667,1
4_Eur,CZE,Czechia,Moravska Trebova/CZE,2017,V6.0  (2023),24.403,19.007,17.959,100,100,94,Urban,NA,NA,NA,NA,49.759,16.6667,1
4_Eur,CZE,Czechia,Moravska Trebova/CZE,2018,V6.0  (2023),28.738,23.097,17.715,99,99,95,Urban,NA,NA,NA,NA,49.759,16.6667,1
4_Eur,CZE,Czechia,Moravska Trebova/CZE,2019,V6.0  (2023),24.338,18.933,14.993,99,99,95,Urban,NA,NA,NA,NA,49.759,16.6667,1
4_Eur,CZE,Czechia,Moravska Trebova/CZE,2020,V6.0  (2023),21.054,16.255,14.071,100,100,95,Urban,NA,NA,NA,NA,49.759,16.6667,1
4_Eur,CZE,Czechia,Moravska Trebova/CZE,2021,V6.0  (2023),22.839,18.568,15.229,98,98,94,Urban,NA,NA,NA,NA,49.759,16.6667,1
4_Eur,ITA,Italy,Morbegno/ITA,2010,"V4.0 (2018), V4.0 (2018)",23.383,NA,26.117,90,NA,95,NA,NA,NA,11786,"old database, old database",46.131664,9.566389,1
4_Eur,ITA,Italy,Morbegno/ITA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",24.952,NA,18.36,93,NA,95,Urban,NA,NA,11786,"old database, old database",46.13168,9.566393333,1
4_Eur,ITA,Italy,Morbegno/ITA,2014,V6.0  (2023),18.976,NA,15.791,96,NA,96,Urban,NA,NA,NA,NA,46.1317,9.5664,1
4_Eur,ITA,Italy,Morbegno/ITA,2015,V6.0  (2023),22.899,NA,20.3,96,NA,91,Urban,NA,NA,NA,NA,46.1317,9.5664,1
4_Eur,ITA,Italy,Morbegno/ITA,2016,V6.0  (2023),19.647,NA,19.03,97,NA,96,Urban,NA,NA,NA,NA,46.1317,9.5664,1
4_Eur,ITA,Italy,Morbegno/ITA,2017,V6.0  (2023),21.373,NA,18.925,98,NA,98,Urban,NA,NA,NA,NA,46.1317,9.5664,1
4_Eur,ITA,Italy,Morbegno/ITA,2018,V6.0  (2023),20.556,NA,16.092,99,NA,100,Urban,NA,NA,NA,NA,46.1317,9.5664,1
4_Eur,ITA,Italy,Morbegno/ITA,2019,V6.0  (2023),18.524,NA,15.431,98,NA,99,Urban,NA,NA,NA,NA,46.1317,9.5664,1
4_Eur,ITA,Italy,Morbegno/ITA,2020,V6.0  (2023),18.006,NA,14.453,96,NA,99,Urban,NA,NA,NA,NA,46.1317,9.5664,1
4_Eur,ITA,Italy,Morbegno/ITA,2021,V6.0  (2023),17.654,NA,18.279,99,NA,99,Urban,NA,NA,NA,NA,46.1317,9.5664,1
4_Eur,PRT,Portugal,Moreira/PRT,2013,V4.0 (2018),38.913,NA,17.17,94,NA,96,Suburban,NA,NA,NA,NA,41.2522,-8.6606,1
4_Eur,PRT,Portugal,Moreira/PRT,2014,V6.0  (2023),NA,NA,15.396,NA,NA,66,Suburban,NA,NA,NA,NA,41.2522,-8.6606,1
4_Eur,PRT,Portugal,Moreira/PRT,2015,V6.0  (2023),16.366,NA,18.952,92,NA,98,Suburban,NA,NA,NA,NA,41.2522,-8.6606,1
4_Eur,PRT,Portugal,Moreira/PRT,2016,V6.0  (2023),15.725,NA,20.891,88,NA,100,Suburban,NA,NA,NA,NA,41.2522,-8.6606,1
4_Eur,PRT,Portugal,Moreira/PRT,2017,V6.0  (2023),17.424,NA,21.956,80,NA,72,Suburban,NA,NA,NA,NA,41.2522,-8.6606,1
4_Eur,PRT,Portugal,Moreira/PRT,2018,V6.0  (2023),17.336,NA,18.984,88,NA,98,Suburban,NA,NA,NA,NA,41.2522,-8.6606,1
4_Eur,PRT,Portugal,Moreira/PRT,2019,V6.0  (2023),18.629,NA,15.707,56,NA,87,Suburban,NA,NA,NA,NA,41.2522,-8.6606,1
4_Eur,PRT,Portugal,Moreira/PRT,2020,V6.0  (2023),16.439,NA,14.208,61,NA,61,Suburban,NA,NA,NA,NA,41.2522,-8.6606,1
4_Eur,ESP,Spain,Morella/ESP,2010,V4.0 (2018),9.601,NA,NA,83,NA,NA,NA,NA,NA,2638,old database,40.637222,-0.091111,1
4_Eur,ESP,Spain,Morella/ESP,2013,V4.0 (2018),NA,NA,4.773,NA,NA,92,Rural,NA,NA,NA,NA,40.6372,-0.0911,1
4_Eur,ESP,Spain,Morella/ESP,2014,V6.0  (2023),5,NA,4.206,0,NA,76,Rural,NA,NA,NA,NA,40.6372,-0.0911,1
4_Eur,ESP,Spain,Morella/ESP,2015,V6.0  (2023),11.374,NA,4.613,81,NA,69,Rural,NA,NA,NA,NA,40.6372,-0.0911,1
4_Eur,ESP,Spain,Morella/ESP,2016,V6.0  (2023),9.144,NA,4.528,76,NA,86,Rural,NA,NA,NA,NA,40.6372,-0.0911,1
4_Eur,ESP,Spain,Morella/ESP,2017,V6.0  (2023),9.276,NA,3.949,85,NA,96,Rural,NA,NA,NA,NA,40.6372,-0.0911,1
4_Eur,ESP,Spain,Morella/ESP,2018,V6.0  (2023),7.63,NA,3.049,90,NA,99,Rural,NA,NA,NA,NA,40.6372,-0.0911,1
4_Eur,ESP,Spain,Morella/ESP,2019,V6.0  (2023),9.939,NA,3.861,84,NA,99,Rural,NA,NA,NA,NA,40.6372,-0.0911,1
4_Eur,ESP,Spain,Morella/ESP,2020,V6.0  (2023),10.371,NA,2.002,87,NA,99,Rural,NA,NA,NA,NA,40.6372,-0.0911,1
4_Eur,ESP,Spain,Morella/ESP,2021,V6.0  (2023),10.234,NA,1.473,83,NA,99,Rural,NA,NA,NA,NA,40.6372,-0.0911,1
4_Eur,DEU,Germany,Morfelden Walldorf/DEU,2021,V6.0  (2023),12.865,8.403,12.997,87,87,86,Urban,NA,NA,NA,NA,49.965,8.5659,1
4_Eur,CHE,Switzerland,Morges/CHE,2011,V4.0 (2018),24.4,NA,29.6,NA,NA,NA,NA,NA,NA,NA,NA,46.5113462,6.49958266,1
4_Eur,CHE,Switzerland,Morges/CHE,2012,V4.0 (2018),22.2,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,46.5113462,6.49958266,1
4_Eur,CHE,Switzerland,Morges/CHE,2013,V4.0 (2018),21.5,NA,27.9,NA,NA,NA,NA,NA,NA,NA,NA,46.5113462,6.49958266,1
4_Eur,CHE,Switzerland,Morges/CHE,2014,V5.0 (2022),17.2,NA,26.3,NA,NA,NA,NA,NA,NA,NA,NA,46.5113462,6.49958266,1
4_Eur,CHE,Switzerland,Morges/CHE,2015,V5.0 (2022),18.5,NA,25.7,NA,NA,NA,NA,NA,NA,NA,NA,46.5113462,6.49958266,1
4_Eur,CHE,Switzerland,Morges/CHE,2016,V5.0 (2022),17.7,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,46.5113462,6.49958266,1
4_Eur,CHE,Switzerland,Morges/CHE,2017,V5.0 (2022),13.9,NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA,46.5113462,6.49958266,1
4_Eur,CHE,Switzerland,Morges/CHE,2018,V5.0 (2022),15.2,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,46.5113462,6.49958266,1
4_Eur,CHE,Switzerland,Morges/CHE,2019,V5.0 (2022),13.8,9.3,21.4,NA,NA,NA,NA,NA,NA,NA,NA,46.5113462,6.49958266,1
4_Eur,CHE,Switzerland,Morges/CHE,2020,V6.0  (2023),12.1,8.6,18.4,NA,NA,NA,Background,National Air Pollution Monitoring Network NABEL,https://www.bafu.admin.ch/bafu/en/home/topics/air/state/data/national-air-pollution-monitoring-network--nabel-.html; data: https://www.arias.ch/ibonline/ib_online.php,NA,NA,46.5113462,6.499582665,1
4_Eur,CHE,Switzerland,Morges/CHE,2021,V6.0  (2023),12.6,NA,18,NA,NA,NA,Background,National Air Pollution Monitoring Network NABEL,https://www.bafu.admin.ch/bafu/en/home/topics/air/state/data/national-air-pollution-monitoring-network--nabel-.html; data: https://www.arias.ch/ibonline/ib_online.php,NA,NA,46.5113462,6.499582665,1
4_Eur,ITA,Italy,Morgex/ITA,2010,"V4.0 (2018), V4.0 (2018)",22.707,NA,25.905,98,NA,86,NA,NA,NA,2096,"old database, old database",45.7575,7.036944,1
4_Eur,ITA,Italy,Morgex/ITA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",22.233,NA,24.353,100,NA,99,Suburban,NA,NA,2096,"old database, old database",45.7575,7.036926667,1
4_Eur,ITA,Italy,Morsano/ITA,2013,V4.0 (2018),27.395,NA,NA,18,NA,NA,Suburban,NA,NA,NA,NA,45.8569,12.9259,1
4_Eur,ITA,Italy,Morsano/ITA,2014,V6.0  (2023),17.884,NA,NA,92,NA,NA,Suburban,NA,NA,NA,NA,45.8569,12.9259,1
4_Eur,ITA,Italy,Morsano/ITA,2015,V6.0  (2023),24.824,NA,17.836,95,NA,93,Suburban,NA,NA,NA,NA,45.8569,12.9259,1
4_Eur,ITA,Italy,Morsano/ITA,2016,V6.0  (2023),27.214,NA,16.726,95,NA,94,Suburban,NA,NA,NA,NA,45.8569,12.9259,1
4_Eur,ITA,Italy,Morsano/ITA,2017,V6.0  (2023),29.143,NA,17.176,90,NA,92,Suburban,NA,NA,NA,NA,45.8569,12.9259,1
4_Eur,ITA,Italy,Morsano/ITA,2018,V6.0  (2023),27.582,NA,NA,97,NA,NA,Suburban,NA,NA,NA,NA,45.8569,12.9259,1
4_Eur,ITA,Italy,Morsano/ITA,2019,V6.0  (2023),27.929,NA,22.665,98,NA,18,Suburban,NA,NA,NA,NA,45.8569,12.9259,1
4_Eur,ITA,Italy,Morsano/ITA,2020,V6.0  (2023),28.504,NA,NA,96,NA,NA,Suburban,NA,NA,NA,NA,45.8569,12.9259,1
4_Eur,ITA,Italy,Morsano/ITA,2021,V6.0  (2023),24.596,NA,NA,76,NA,NA,Suburban,NA,NA,NA,NA,45.8569,12.9259,1
4_Eur,ITA,Italy,Mortara/ITA,2010,"V4.0 (2018), V4.0 (2018)",NA,22.688,30.93,NA,94,80,NA,NA,NA,13986,"city_pop, city_pop",45.253887,8.744445,1
4_Eur,RUS,Russian Federation,Moscow/RUS,2016,V5.0 (2022),28,14,NA,NA,NA,NA,NA,NA,NA,12537954,Imputed_from_UNWUP2018,55.737624,37.631597,1
4_Eur,RUS,Russian Federation,Moscow/RUS,2017,"V5.0 (2022), V5.0 (2022), V5.0 (2022), V5.0 (2022), V5.0 (2022), V5.0 (2022), V5.0 (2022), V5.0 (2022), V5.0 (2022), V5.0 (2022), V5.0 (2022), V5.0 (2022), V5.0 (2022), V5.0 (2022)",19.727,NA,NA,NA,NA,NA,NA,NA,NA,12537954,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",55.73703857,37.60465929,1
4_Eur,NOR,Norway,Moss/NOR,2015,V6.0  (2023),10.599,8.878,NA,4,4,NA,Suburban,NA,NA,NA,NA,59.4335,10.6618,1
4_Eur,NOR,Norway,Moss/NOR,2016,V6.0  (2023),14.249,9.64,NA,97,97,NA,Suburban,NA,NA,NA,NA,59.4335,10.6618,1
4_Eur,NOR,Norway,Moss/NOR,2017,V6.0  (2023),13.175,8.094,29.858,93,93,11,Suburban,NA,NA,NA,NA,59.4335,10.6618,1
4_Eur,NOR,Norway,Moss/NOR,2018,V6.0  (2023),13.981,8.756,24.47,100,100,67,Suburban,NA,NA,NA,NA,59.4335,10.6618,1
4_Eur,NOR,Norway,Moss/NOR,2019,V6.0  (2023),15.086,8.242,21.336,98,98,95,Suburban,NA,NA,NA,NA,59.4335,10.6618,1
4_Eur,NOR,Norway,Moss/NOR,2020,V6.0  (2023),13.757,7.021,19.996,98,98,88,Suburban,NA,NA,NA,NA,59.4335,10.6618,1
4_Eur,NOR,Norway,Moss/NOR,2021,V6.0  (2023),14.107,8.619,NA,93,93,NA,Suburban,NA,NA,NA,NA,59.4335,10.6618,1
4_Eur,CZE,Czechia,Most/CZE,2010,"V4.0 (2018), V4.0 (2018)",35.699,NA,24.525,86,NA,94,NA,NA,NA,67729,"old database, old database",50.510365,13.645272,1
4_Eur,CZE,Czechia,Most/CZE,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",31.439,21.763,21.484,99,98,96,Urban,NA,NA,67390,"old database, old database, old database, old database",50.51037192,13.64527775,1
4_Eur,CZE,Czechia,Most/CZE,2014,V6.0  (2023),32.498,22.429,22.485,99,98,93,Urban,NA,NA,66034,NA,50.5104,13.6453,1
4_Eur,CZE,Czechia,Most/CZE,2015,V6.0  (2023),28.071,18.667,20.651,99,99,95,Urban,NA,NA,66034,NA,50.5104,13.6453,1
4_Eur,CZE,Czechia,Most/CZE,2016,V6.0  (2023),26.34,18.437,20.778,98,98,93,Urban,NA,NA,66034,NA,50.5104,13.6453,1
4_Eur,CZE,Czechia,Most/CZE,2017,V6.0  (2023),25.779,18.317,20.801,100,100,95,Urban,NA,NA,66034,NA,50.5104,13.6453,1
4_Eur,CZE,Czechia,Most/CZE,2018,V6.0  (2023),31.313,21.652,21.514,100,100,95,Urban,NA,NA,66034,NA,50.5104,13.6453,1
4_Eur,CZE,Czechia,Most/CZE,2019,V6.0  (2023),23.562,15.136,19.413,99,98,94,Urban,NA,NA,66034,NA,50.5104,13.6453,1
4_Eur,CZE,Czechia,Most/CZE,2020,V6.0  (2023),22.39,13.883,18.39,100,99,94,Urban,NA,NA,66034,NA,50.5104,13.6453,1
4_Eur,CZE,Czechia,Most/CZE,2021,V6.0  (2023),21.744,14.914,18.634,97,96,93,Urban,NA,NA,66034,NA,50.5104,13.6453,1
4_Eur,ESP,Spain,Mostoles/ESP,2010,"V4.0 (2018), V4.0 (2018)",26.283,NA,31.115,98,NA,96,NA,NA,NA,211873,"old database, old database",40.324167,-3.876389,1
4_Eur,ESP,Spain,Mostoles/ESP,2013,"V4.0 (2018), V4.0 (2018)",18.547,NA,26.234,NA,NA,99,NA,NA,NA,211873,"old database, old database",40.3242,-3.87677,1
4_Eur,SWE,Sweden,Motala/SWE,2013,V4.0 (2018),28.56,NA,NA,78,NA,NA,Urban,NA,NA,NA,NA,58.5379,15.0367,1
4_Eur,SWE,Sweden,Motala/SWE,2014,V6.0  (2023),15.414,NA,NA,99,NA,NA,Urban,NA,NA,NA,NA,58.5379,15.0367,1
4_Eur,SWE,Sweden,Motala/SWE,2015,"V6.0  (2023), V6.0  (2023)",13.497,NA,NA,48,NA,NA,"Urban, Urban",NA,NA,NA,NA,58.5412,15.0457,1
4_Eur,SWE,Sweden,Motala/SWE,2016,V6.0  (2023),10.159,NA,NA,97,NA,NA,Urban,NA,NA,NA,NA,58.5445,15.0547,1
4_Eur,SWE,Sweden,Motala/SWE,2019,V6.0  (2023),10.837,NA,NA,64,NA,NA,Urban,NA,NA,NA,NA,58.5379,15.0367,1
4_Eur,ESP,Spain,Motril/ESP,2010,"V4.0 (2018), V4.0 (2018)",22.734,NA,26.98,97,NA,94,NA,NA,NA,60870,"old database, old database",36.743119,-3.5173,1
4_Eur,ESP,Spain,Motril/ESP,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",25.817,NA,22.514,NA,NA,91,Urban,NA,NA,60870,"old database, old database",36.74311333,-3.5173,1
4_Eur,ESP,Spain,Motril/ESP,2015,V6.0  (2023),NA,NA,12.104,NA,NA,88,Urban,NA,NA,NA,NA,36.7431,-3.5173,1
4_Eur,ESP,Spain,Motril/ESP,2016,V6.0  (2023),29.548,NA,10.904,99,NA,98,Urban,NA,NA,NA,NA,36.7431,-3.5173,1
4_Eur,ESP,Spain,Motril/ESP,2017,V6.0  (2023),23.944,NA,12.995,91,NA,94,Urban,NA,NA,NA,NA,36.7431,-3.5173,1
4_Eur,ESP,Spain,Motril/ESP,2018,V6.0  (2023),29.157,NA,10.655,87,NA,89,Urban,NA,NA,NA,NA,36.7431,-3.5173,1
4_Eur,ESP,Spain,Motril/ESP,2019,V6.0  (2023),27.891,NA,NA,96,NA,NA,Urban,NA,NA,NA,NA,36.7431,-3.5173,1
4_Eur,ESP,Spain,Motril/ESP,2020,V6.0  (2023),23.446,NA,7.842,91,NA,89,Urban,NA,NA,NA,NA,36.7431,-3.5173,1
4_Eur,ESP,Spain,Motril/ESP,2021,V6.0  (2023),24.474,NA,8.706,92,NA,97,Urban,NA,NA,NA,NA,36.7431,-3.5173,1
4_Eur,ITA,Italy,Motta Visconti/ITA,2010,V4.0 (2018),NA,NA,24.243,NA,NA,97,NA,NA,NA,7601,city_pop,45.282776,8.989445,1
4_Eur,ITA,Italy,Motta Visconti/ITA,2016,V6.0  (2023),NA,NA,24.996,NA,NA,93,Rural,NA,NA,NA,NA,45.2828,8.9894,1
4_Eur,ITA,Italy,Motta Visconti/ITA,2017,V6.0  (2023),NA,NA,28.69,NA,NA,95,Rural,NA,NA,NA,NA,45.2828,8.9894,1
4_Eur,ITA,Italy,Motta Visconti/ITA,2018,V6.0  (2023),NA,NA,22.132,NA,NA,99,Rural,NA,NA,NA,NA,45.2828,8.9894,1
4_Eur,ITA,Italy,Motta Visconti/ITA,2019,V6.0  (2023),NA,NA,21.899,NA,NA,99,Rural,NA,NA,NA,NA,45.2828,8.9894,1
4_Eur,ITA,Italy,Motta Visconti/ITA,2020,V6.0  (2023),NA,NA,21.876,NA,NA,100,Rural,NA,NA,NA,NA,45.2828,8.9894,1
4_Eur,ITA,Italy,Motta Visconti/ITA,2021,V6.0  (2023),NA,NA,20.765,NA,NA,98,Rural,NA,NA,NA,NA,45.2828,8.9894,1
4_Eur,FRA,France,Moulins/FRA,2014,V6.0  (2023),NA,NA,13.335,NA,NA,65,Urban,NA,NA,NA,NA,46.5619,3.3311,1
4_Eur,FRA,France,Moulins/FRA,2015,V6.0  (2023),18.164,NA,16.486,26,NA,99,Urban,NA,NA,NA,NA,46.5619,3.3311,1
4_Eur,FRA,France,Moulins/FRA,2016,"V6.0  (2023), V6.0  (2023)",19.472,NA,18.474,43,NA,46,"Urban, Urban",NA,NA,NA,NA,46.56195,3.33585,1
4_Eur,FRA,France,Moulins/FRA,2017,V6.0  (2023),14.984,NA,13.054,96,NA,100,Urban,NA,NA,NA,NA,46.562,3.3406,1
4_Eur,FRA,France,Moulins/FRA,2018,V6.0  (2023),14.81,NA,11.311,96,NA,99,Urban,NA,NA,NA,NA,46.562,3.3406,1
4_Eur,FRA,France,Moulins/FRA,2019,V6.0  (2023),14.513,7.522,11.193,98,71,98,Urban,NA,NA,NA,NA,46.562,3.3406,1
4_Eur,FRA,France,Moulins/FRA,2020,V6.0  (2023),13.22,8.828,10.591,93,93,93,Urban,NA,NA,NA,NA,46.562,3.3406,1
4_Eur,FRA,France,Moulins/FRA,2021,V6.0  (2023),12.903,8.748,9.445,100,100,100,Urban,NA,NA,NA,NA,46.562,3.3406,1
4_Eur,FRA,France,Moult/FRA,2016,V6.0  (2023),19.238,12.538,NA,96,93,NA,Urban,NA,NA,NA,NA,49.1172,-0.1697,1
4_Eur,FRA,France,Moult/FRA,2017,V6.0  (2023),16.574,11.04,13.787,92,97,99,Urban,NA,NA,NA,NA,49.1172,-0.1697,1
4_Eur,FRA,France,Moult/FRA,2018,V6.0  (2023),14.703,10.143,13.226,98,98,98,Urban,NA,NA,NA,NA,49.1172,-0.1697,1
4_Eur,FRA,France,Moult/FRA,2019,V6.0  (2023),13.833,9.879,11.817,98,92,86,Urban,NA,NA,NA,NA,49.1172,-0.1697,1
4_Eur,FRA,France,Moult/FRA,2020,V6.0  (2023),13.892,8.779,9.113,98,98,100,Urban,NA,NA,NA,NA,49.1172,-0.1697,1
4_Eur,FRA,France,Moult/FRA,2021,V6.0  (2023),14.593,8.532,10.646,98,97,95,Urban,NA,NA,NA,NA,49.1172,-0.1697,1
4_Eur,FRA,France,Mourenx/FRA,2010,V4.0 (2018),NA,NA,10.116,NA,NA,99,NA,NA,NA,6122,city_pop,43.376944,-0.609444,1
4_Eur,FRA,France,Mourenx/FRA,2013,V4.0 (2018),NA,NA,7.047,NA,NA,100,Rural,NA,NA,NA,NA,43.3769,-0.6094,1
4_Eur,FRA,France,Mourenx/FRA,2014,V6.0  (2023),NA,NA,5.498,NA,NA,99,Rural,NA,NA,NA,NA,43.3769,-0.6094,1
4_Eur,FRA,France,Mourenx/FRA,2015,V6.0  (2023),NA,NA,5.344,NA,NA,96,Rural,NA,NA,NA,NA,43.3769,-0.6094,1
4_Eur,FRA,France,Mourenx/FRA,2016,V6.0  (2023),NA,NA,4.975,NA,NA,99,Rural,NA,NA,NA,NA,43.3769,-0.6094,1
4_Eur,FRA,France,Mourenx/FRA,2017,V6.0  (2023),NA,NA,5.468,NA,NA,98,Rural,NA,NA,NA,NA,43.3769,-0.6094,1
4_Eur,FRA,France,Mourenx/FRA,2018,V6.0  (2023),NA,NA,4.463,NA,NA,96,Rural,NA,NA,NA,NA,43.3769,-0.6094,1
4_Eur,FRA,France,Mourenx/FRA,2019,V6.0  (2023),NA,NA,4.611,NA,NA,98,Rural,NA,NA,NA,NA,43.3769,-0.6094,1
4_Eur,FRA,France,Mourenx/FRA,2020,V6.0  (2023),NA,NA,4.175,NA,NA,100,Rural,NA,NA,NA,NA,43.3769,-0.6094,1
4_Eur,FRA,France,Mourenx/FRA,2021,V6.0  (2023),NA,NA,4.583,NA,NA,98,Rural,NA,NA,NA,NA,43.3769,-0.6094,1
4_Eur,BLR,Belarus,Mozyr/BLR,2020,V6.0  (2023),NA,NA,18,NA,NA,NA,NA,NA,NA,105615,"National Statistical Committee, Republic of Belarus",52.0475464,29.2667179,1
4_Eur,BLR,Belarus,Mozyr/BLR,2021,V6.0  (2023),NA,NA,11,NA,NA,NA,NA,NA,NA,105615,"National Statistical Committee, Republic of Belarus",52.0475464,29.2667179,1
4_Eur,POL,Poland,Mragowo/POL,2010,V4.0 (2018),21.673,NA,NA,93,NA,NA,NA,NA,NA,22324,manual,53.866108,21.295834,1
4_Eur,POL,Poland,Mragowo/POL,2014,V6.0  (2023),18.796,NA,NA,99,NA,NA,Urban,NA,NA,NA,NA,53.8661,21.2961,1
4_Eur,POL,Poland,Mragowo/POL,2015,V6.0  (2023),19.638,NA,NA,94,NA,NA,Urban,NA,NA,NA,NA,53.8661,21.2961,1
4_Eur,POL,Poland,Mragowo/POL,2016,V6.0  (2023),22.57,NA,8.028,92,NA,89,Urban,NA,NA,NA,NA,53.8661,21.2961,1
4_Eur,MLT,Malta,Msida/MLT,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",45.336,20.02,34.854,93,80,86,NA,NA,NA,195863,"old database, old database, old database",35.895836,14.489986,1
4_Eur,MLT,Malta,Msida/MLT,2013,V4.0 (2018),38.346,17.772,37.519,96,92,99,Urban,NA,NA,255266,NA,35.8958,14.49,1
4_Eur,MLT,Malta,Msida/MLT,2014,V6.0  (2023),37.911,15.548,30.786,92,91,70,Urban,NA,NA,255266,NA,35.8958,14.49,1
4_Eur,MLT,Malta,Msida/MLT,2015,V6.0  (2023),39.452,16.568,35.784,94,90,83,Urban,NA,NA,255266,NA,35.8958,14.49,1
4_Eur,MLT,Malta,Msida/MLT,2016,V6.0  (2023),42.665,15.28,36.39,100,100,91,Urban,NA,NA,255266,NA,35.8958,14.49,1
4_Eur,MLT,Malta,Msida/MLT,2017,V6.0  (2023),38.106,13.935,37.461,96,100,92,Urban,NA,NA,255266,NA,35.8958,14.49,1
4_Eur,MLT,Malta,Msida/MLT,2018,V6.0  (2023),43.082,14.43,34.618,99,99,93,Urban,NA,NA,255266,NA,35.8958,14.49,1
4_Eur,MLT,Malta,Msida/MLT,2019,V6.0  (2023),41.269,14.027,30.322,97,97,83,Urban,NA,NA,255266,NA,35.8958,14.49,1
4_Eur,MLT,Malta,Msida/MLT,2020,V6.0  (2023),34.539,10.978,24.302,100,100,98,Urban,NA,NA,255266,NA,35.8958,14.49,1
4_Eur,ITA,Italy,Muggia/ITA,2010,"V4.0 (2018), V4.0 (2018)",19.166,NA,25.914,93,NA,90,NA,NA,NA,13022,"old database, old database",45.599442,13.78,1
4_Eur,ITA,Italy,Muggia/ITA,2013,V4.0 (2018),21.636,NA,NA,NA,NA,NA,NA,NA,NA,13022,old database,45.60861,13.75056,1
4_Eur,TUR,Türkiye,Mugla/TUR,2010,"V4.0 (2018), V4.0 (2018)",61.98,NA,NA,91,NA,NA,NA,"European Environmental Agency, European Environmental Agency","https://www.eea.europa.eu/themes/air/explore-air-pollution-data, https://www.eea.europa.eu/themes/air/explore-air-pollution-data",68173,"old database, old database",37.2786125,28.2456955,1
4_Eur,TUR,Türkiye,Mugla/TUR,2015,V6.0  (2023),85.414,NA,NA,94,NA,NA,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,37.2158,28.3572,1
