STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ur,Urban audit indicator,cities,Geopolitical entity (declaring),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG011C,Shumen,2019,,68032.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG011C,Shumen,2020,,35370.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG012C,Pernik,2015,,13897.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG012C,Pernik,2016,,15093.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG012C,Pernik,2017,,12041.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG012C,Pernik,2018,,13504.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG012C,Pernik,2019,,16045.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG012C,Pernik,2020,,12419.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG013C,Yambol,2015,,42906.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG013C,Yambol,2016,,40002.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG013C,Yambol,2017,,39694.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG013C,Yambol,2018,,28134.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG013C,Yambol,2019,,30988.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG013C,Yambol,2020,,17485.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG014C,Haskovo,2015,,27326.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG014C,Haskovo,2016,,30935.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG014C,Haskovo,2017,,35022.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG014C,Haskovo,2018,,45826.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG014C,Haskovo,2019,,38984.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG014C,Haskovo,2020,,20557.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG015C,Pazardzhik,2015,,34145.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG015C,Pazardzhik,2016,,34871.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG015C,Pazardzhik,2017,,28461.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG015C,Pazardzhik,2018,,30279.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG015C,Pazardzhik,2019,,24892.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG015C,Pazardzhik,2020,,12833.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG016C,Blagoevgrad,2015,,51870.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG016C,Blagoevgrad,2016,,57963.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG016C,Blagoevgrad,2017,,66940.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG016C,Blagoevgrad,2018,,61199.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG016C,Blagoevgrad,2019,,57915.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG016C,Blagoevgrad,2020,,25392.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG017C,Veliko Tarnovo,2015,,139432.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG017C,Veliko Tarnovo,2016,,164366.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG017C,Veliko Tarnovo,2017,,170395.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG017C,Veliko Tarnovo,2018,,185622.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG017C,Veliko Tarnovo,2019,,204075.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG017C,Veliko Tarnovo,2020,,89279.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG018C,Vratsa,2015,,48882.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG018C,Vratsa,2016,,64430.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG018C,Vratsa,2017,,62776.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG018C,Vratsa,2018,,52848.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG018C,Vratsa,2019,,51609.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,BG018C,Vratsa,2020,,35184.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH001C,Bern (greater city),2015,,764299.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH001C,Bern (greater city),2016,,770918.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH001C,Bern (greater city),2017,,810647.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH001C,Bern (greater city),2018,,888076.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH001C,Bern (greater city),2019,,884920.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH001C,Bern (greater city),2020,,385941.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH001C,Bern (greater city),2021,,549178.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH002C,Zurich (greater city),2015,,4119242.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH002C,Zurich (greater city),2016,,4169523.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH002C,Zurich (greater city),2017,,4442061.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH002C,Zurich (greater city),2018,,4716769.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH002C,Zurich (greater city),2019,,4919337.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH002C,Zurich (greater city),2020,,1541091.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH002C,Zurich (greater city),2021,,2237412.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH003C,Geneva (greater city),2015,,2885220.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH003C,Geneva (greater city),2016,,2864749.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH003C,Geneva (greater city),2017,,2987464.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH003C,Geneva (greater city),2018,,3169529.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH003C,Geneva (greater city),2019,,3137462.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH003C,Geneva (greater city),2020,,1009754.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH003C,Geneva (greater city),2021,,1466759.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH004C,Basel (greater city),2015,,1301298.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH004C,Basel (greater city),2016,,1319434.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH004C,Basel (greater city),2017,,1421108.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH004C,Basel (greater city),2018,,1485778.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH004C,Basel (greater city),2019,,1523958.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH004C,Basel (greater city),2020,,598055.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH004C,Basel (greater city),2021,,852188.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH005C,Lausanne (greater city),2015,,897805.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH005C,Lausanne (greater city),2016,,969919.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH005C,Lausanne (greater city),2017,,1056542.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH005C,Lausanne (greater city),2018,,1084384.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH005C,Lausanne (greater city),2019,,1117581.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH005C,Lausanne (greater city),2020,,501989.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH005C,Lausanne (greater city),2021,,668701.00,,d,definition differs (see metadata),,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,CH006C,Lucerne (greater city),2015,,1442335.00,,d,definition differs (see metadata),,
